TRADE_DATE|TRADE_TIME|SYMBOL          |SIDE            |QUANTITY        |PRICE           |EXECUTION_ID    |COUNTERPARTY
2022-10-05|10:10:51  |F               |BUY             |             400|        11.77000|          212272|       10000
2022-10-05|09:47:26  |AMZN            |SELL_SHORT      |            1000|       121.79000|           91610|        4000
2022-10-05|10:44:57  |AMZN            |BUY             |             700|       132.03000|          397802|        5000
2022-10-05|10:02:06  |AMZN            |BUY             |             300|       122.84000|          170075|        8000
2022-10-05|10:21:31  |AMZN            |SELL_SHORT      |             100|       125.66000|          267942|        3000
2022-10-05|10:57:45  |GOOGL           |SELL            |             700|       102.23000|          464938|        7000
2022-10-05|09:55:48  |AMD             |BUY             |             400|        66.31000|          134782|        9000
2022-10-05|09:41:48  |META            |BUY             |             900|       139.15000|           63944|        3000
2022-10-05|10:58:50  |TSLA            |BUY             |             500|       228.55000|          472229|        1000
2022-10-05|09:36:33  |AAPL            |SELL_SHORT      |            1000|       146.29000|           39945|        2000
2022-10-05|10:35:16  |META            |BUY             |             900|       128.07000|          339244|        4000
2022-10-05|10:39:27  |SPY             |SELL_SHORT      |             400|       380.93000|          362994|        4000
2022-10-05|10:02:16  |AAPL            |SELL_SHORT      |             400|       142.97000|          170719|        6000
2022-10-05|09:49:52  |META            |SELL            |             600|       134.21000|          107190|       10000
2022-10-05|09:48:32  |F               |SELL            |             300|        12.59000|          100235|        2000
2022-10-05|11:00:30  |AMZN            |SELL_SHORT      |             400|       135.95000|          482182|        6000
2022-10-05|09:37:59  |META            |SELL            |             800|       139.68000|           45846|        8000
2022-10-05|10:24:44  |TSLA            |SELL            |             400|       231.44000|          284020|        7000
2022-10-05|10:33:15  |GOOGL           |SELL            |             200|       101.38000|          330233|        5000
2022-10-05|10:33:52  |AAPL            |SELL_SHORT      |             500|       137.28000|          334109|        6000
2022-10-05|10:54:39  |AMD             |BUY             |             900|        67.09000|          450702|        6000
2022-10-05|10:33:31  |AMD             |SELL            |             400|        67.45000|          331868|        4000
2022-10-05|10:18:23  |SPY             |BUY             |             900|       384.03000|          253551|        4000
2022-10-05|10:12:27  |GOOGL           |BUY             |             700|       102.55000|          221903|        9000
2022-10-05|10:54:44  |SPY             |BUY             |             400|       377.85000|          450764|        2000
2022-10-05|09:42:59  |AAPL            |SELL_SHORT      |             100|       146.21000|           69599|       10000
2022-10-05|10:10:45  |META            |BUY             |            1000|       132.02000|          211810|       10000
2022-10-05|10:18:30  |AAPL            |BUY             |             500|       143.20000|          255127|        5000
2022-10-05|10:45:47  |GOOGL           |BUY             |             700|        99.97000|          402522|        9000
2022-10-05|10:50:10  |AMZN            |BUY             |             200|       133.78000|          429300|        5000
2022-10-05|10:57:24  |SPY             |BUY             |             800|       378.13000|          464028|        2000
2022-10-05|10:25:48  |F               |BUY             |             200|        11.85000|          288167|        3000
2022-10-05|10:22:58  |AAPL            |SELL_SHORT      |             700|       140.08000|          277594|        5000
2022-10-05|10:35:54  |TSLA            |SELL            |             100|       228.45000|          342060|        6000
2022-10-05|09:33:21  |META            |SELL            |             700|       139.35000|           21959|        1000
2022-10-05|10:20:12  |AMD             |SELL            |             600|        67.54000|          260697|        5000
2022-10-05|09:38:12  |AAPL            |SELL_SHORT      |             100|       147.85000|           46967|        5000
2022-10-05|10:41:07  |AMD             |BUY             |             900|        67.58000|          372742|        5000
2022-10-05|10:34:38  |GOOGL           |SELL            |             800|       101.96000|          336594|        2000
2022-10-05|09:39:22  |TSLA            |BUY             |             200|       239.80000|           51619|        2000
2022-10-05|10:07:21  |TSLA            |SELL            |            1000|       236.29000|          191254|        4000
2022-10-05|10:43:07  |META            |SELL            |             400|       127.44000|          385055|        1000
2022-10-05|09:32:04  |AMD             |BUY             |             100|        66.90000|           13960|        3000
2022-10-05|10:16:00  |MSFT            |BUY             |             200|       249.97000|          240812|        1000
2022-10-05|10:36:43  |GOOG            |BUY             |             900|       101.73000|          346581|       10000
2022-10-05|09:53:29  |MSFT            |SELL_SHORT      |             900|       251.72000|          126219|        5000
2022-10-05|10:15:53  |SPY             |SELL_SHORT      |             100|       376.96000|          240176|       10000
2022-10-05|10:06:50  |AMZN            |SELL_SHORT      |             300|       122.72000|          188150|        7000
2022-10-05|10:47:08  |META            |BUY             |             400|       127.85000|          410254|        5000
2022-10-05|10:44:25  |AMD             |SELL            |             100|        68.17000|          393412|        5000
2022-10-05|09:31:18  |F               |BUY             |             400|        12.35000|            9305|        4000
2022-10-05|09:51:37  |AMD             |BUY             |             700|        65.57000|          117640|        2000
2022-10-05|09:40:58  |META            |SELL            |             100|       139.29000|           60187|        7000
2022-10-05|10:35:25  |SPY             |SELL_SHORT      |             200|       377.37000|          339702|        7000
2022-10-05|10:26:16  |GOOG            |SELL_SHORT      |             100|       101.38000|          291012|        2000
2022-10-05|10:12:04  |GOOGL           |SELL            |             300|       102.07000|          219481|        3000
2022-10-05|09:30:11  |AMD             |BUY             |             200|        67.41000|            1465|        4000
2022-10-05|09:42:56  |AMZN            |BUY             |             500|       121.49000|           68645|        1000
2022-10-05|09:51:46  |F               |SELL            |             600|        12.53000|          118281|        6000
2022-10-05|09:44:50  |AMZN            |BUY             |             300|       121.68000|           77624|        1000
2022-10-05|11:00:59  |AAPL            |BUY             |             200|       139.08000|          485220|        2000
2022-10-05|10:23:53  |AAPL            |BUY             |             300|       140.13000|          279603|        6000
2022-10-05|10:39:39  |GOOGL           |SELL            |             100|       102.54000|          363744|        1000
2022-10-05|09:52:11  |MSFT            |BUY             |             300|       248.41000|          120484|        1000
2022-10-05|10:53:59  |MSFT            |BUY             |             300|       260.86000|          448634|       10000
2022-10-05|10:26:53  |META            |SELL            |             700|       128.12000|          295108|        1000
2022-10-05|10:25:08  |F               |SELL            |             400|        11.82000|          285555|        6000
2022-10-05|10:04:53  |GOOGL           |SELL            |             400|       101.27000|          180454|        4000
2022-10-05|09:37:12  |META            |SELL            |             700|       138.77000|           42094|        6000
2022-10-05|10:22:26  |TSLA            |SELL            |             300|       230.71000|          274918|        2000
2022-10-05|10:07:13  |AMZN            |SELL_SHORT      |             100|       123.71000|          190273|       10000
2022-10-05|09:33:12  |GOOGL           |SELL            |             700|       101.44000|           21088|       10000
2022-10-05|09:45:36  |AAPL            |SELL_SHORT      |             700|       144.55000|           83441|        1000
2022-10-05|09:56:26  |F               |SELL            |             400|        12.29000|          137448|        4000
2022-10-05|09:38:54  |TSLA            |BUY             |             700|       239.88000|           48545|        4000
2022-10-05|10:16:43  |MSFT            |SELL_SHORT      |             800|       249.86000|          242395|        2000
2022-10-05|09:54:11  |F               |BUY             |             700|        12.44000|          128676|       10000
2022-10-05|09:47:13  |META            |BUY             |             600|       135.25000|           91407|        6000
2022-10-05|09:51:21  |GOOGL           |BUY             |             900|       100.88000|          117053|        1000
2022-10-05|10:40:58  |GOOGL           |BUY             |            1000|       100.05000|          371289|        4000
2022-10-05|09:45:30  |TSLA            |BUY             |             300|       238.55000|           82684|        6000
2022-10-05|10:12:24  |AAPL            |SELL_SHORT      |             400|       142.12000|          220940|        7000
2022-10-05|10:21:13  |GOOGL           |SELL            |            1000|       101.35000|          266155|        8000
2022-10-05|10:20:29  |SPY             |BUY             |            1000|       383.50000|          261839|        6000
2022-10-05|10:14:18  |MSFT            |SELL_SHORT      |             300|       251.61000|          230481|       10000
2022-10-05|10:45:31  |F               |BUY             |             700|        11.30000|          400868|       10000
2022-10-05|10:20:43  |SPY             |BUY             |             700|       380.59000|          263141|       10000
2022-10-05|10:27:05  |AAPL            |SELL_SHORT      |             400|       138.57000|          295944|        8000
2022-10-05|10:05:20  |META            |SELL            |             100|       133.02000|          181352|        2000
2022-10-05|10:09:56  |SPY             |SELL_SHORT      |             100|       371.26000|          209193|        3000
2022-10-05|10:58:37  |AMD             |SELL            |             700|        66.03000|          469891|        3000
2022-10-05|09:50:49  |MSFT            |BUY             |             500|       250.05000|          112119|        2000
2022-10-05|10:29:52  |GOOG            |BUY             |             700|       102.38000|          310523|        3000
2022-10-05|10:30:05  |GOOGL           |SELL            |             100|       102.37000|          313823|        6000
2022-10-05|10:04:30  |GOOG            |SELL_SHORT      |             800|       101.61000|          178739|        4000
2022-10-05|10:25:26  |MSFT            |BUY             |             700|       255.56000|          286490|        3000
2022-10-05|09:56:16  |SPY             |SELL_SHORT      |            1000|       372.14000|          136989|        6000
2022-10-05|09:48:46  |GOOGL           |SELL            |             400|       101.09000|          102149|        7000
2022-10-05|10:41:19  |GOOG            |SELL_SHORT      |             700|        99.74000|          374288|        1000
2022-10-05|10:14:24  |META            |SELL            |             500|       132.27000|          231266|        8000
2022-10-05|10:58:57  |AMZN            |SELL_SHORT      |             200|       134.90000|          473503|        8000
2022-10-05|09:48:39  |GOOGL           |SELL            |             900|       101.09000|          101042|        5000
2022-10-05|10:13:40  |GOOG            |BUY             |             200|       102.79000|          226213|        1000
2022-10-05|10:49:14  |SPY             |BUY             |             400|       374.05000|          422850|       10000
2022-10-05|10:01:02  |GOOGL           |SELL            |             200|       100.54000|          161507|        4000
2022-10-05|10:44:24  |F               |BUY             |             200|        11.43000|          392748|        8000
2022-10-05|09:56:54  |AMD             |SELL            |             500|        66.60000|          139078|        5000
2022-10-05|09:43:58  |GOOG            |BUY             |             400|       103.02000|           72831|        4000
2022-10-05|10:16:52  |GOOG            |SELL_SHORT      |             400|       103.47000|          243962|        5000
2022-10-05|10:47:39  |AMZN            |BUY             |             900|       133.31000|          411756|        2000
2022-10-05|10:43:36  |SPY             |BUY             |             100|       380.79000|          387864|        8000
2022-10-05|10:41:00  |SPY             |SELL_SHORT      |             500|       378.59000|          372139|        6000
2022-10-05|10:51:05  |F               |BUY             |             400|        11.50000|          435442|        5000
2022-10-05|10:42:21  |GOOG            |BUY             |             700|        99.67000|          380073|       10000
2022-10-05|10:30:43  |AAPL            |SELL_SHORT      |             100|       135.94000|          317584|        3000
2022-10-05|10:08:40  |META            |BUY             |             300|       133.87000|          201861|        2000
2022-10-05|10:01:20  |F               |BUY             |             500|        12.02000|          164803|        2000
2022-10-05|10:00:35  |SPY             |BUY             |             400|       371.63000|          159351|        6000
2022-10-05|10:23:43  |AMZN            |SELL_SHORT      |             500|       126.57000|          279229|        9000
2022-10-05|09:42:01  |AMZN            |SELL_SHORT      |             400|       120.23000|           64070|        2000
2022-10-05|10:46:43  |AAPL            |SELL_SHORT      |             100|       137.13000|          407803|        4000
2022-10-05|10:14:26  |SPY             |BUY             |             400|       375.34000|          232185|        4000
2022-10-05|09:48:00  |GOOG            |SELL_SHORT      |            1000|       103.94000|           97990|        4000
2022-10-05|10:14:42  |AMZN            |BUY             |             600|       125.12000|          233612|        8000
2022-10-05|10:59:11  |AMD             |BUY             |             200|        65.83000|          475048|        8000
2022-10-05|09:32:56  |SPY             |BUY             |             300|       378.91000|           19129|        3000
2022-10-05|09:46:49  |F               |BUY             |             600|        12.69000|           90151|        9000
2022-10-05|10:29:29  |AMZN            |BUY             |             300|       125.04000|          309783|        2000
2022-10-05|10:08:16  |AMZN            |SELL_SHORT      |             400|       123.74000|          199296|        4000
2022-10-05|10:27:11  |SPY             |BUY             |             100|       385.06000|          297812|        9000
2022-10-05|10:40:52  |META            |BUY             |             400|       128.01000|          370451|        5000
2022-10-05|09:43:43  |F               |BUY             |             200|        12.32000|           72023|        3000
2022-10-05|10:58:03  |AMD             |BUY             |             600|        66.82000|          466855|        2000
2022-10-05|10:39:10  |GOOGL           |BUY             |             400|       102.03000|          361187|        3000
2022-10-05|09:42:43  |GOOG            |SELL_SHORT      |             600|       102.96000|           66933|        2000
2022-10-05|11:01:38  |TSLA            |BUY             |             200|       229.71000|          488825|        4000
2022-10-05|11:01:25  |GOOGL           |BUY             |             200|       100.95000|          488564|        4000
2022-10-05|10:38:11  |AAPL            |SELL_SHORT      |             900|       137.88000|          355815|        4000
2022-10-05|10:43:12  |GOOGL           |BUY             |             400|       100.01000|          385973|        1000
2022-10-05|10:51:21  |SPY             |BUY             |             100|       378.40000|          437447|        2000
2022-10-05|09:57:48  |AMZN            |BUY             |             900|       125.55000|          145675|       10000
2022-10-05|09:49:56  |GOOG            |SELL_SHORT      |            1000|       104.50000|          107674|       10000
2022-10-05|10:14:14  |META            |SELL            |             400|       132.48000|          228818|        4000
2022-10-05|10:37:35  |SPY             |SELL_SHORT      |             100|       379.63000|          352350|        2000
2022-10-05|09:34:12  |AMD             |BUY             |            1000|        66.01000|           27095|        7000
2022-10-05|09:42:20  |AMD             |BUY             |             300|        65.69000|           65918|        2000
2022-10-05|09:32:11  |MSFT            |BUY             |             400|       247.03000|           14375|        2000
2022-10-05|10:00:22  |AAPL            |BUY             |             900|       144.14000|          157560|        4000
2022-10-05|09:54:04  |AMZN            |SELL_SHORT      |             500|       125.42000|          128444|        9000
2022-10-05|09:59:17  |GOOG            |SELL_SHORT      |             600|       101.16000|          153223|        5000
2022-10-05|09:50:35  |SPY             |BUY             |             600|       376.95000|          111085|        8000
2022-10-05|10:50:50  |MSFT            |BUY             |             600|       259.49000|          434205|        7000
2022-10-05|10:42:42  |MSFT            |SELL_SHORT      |            1000|       259.61000|          382883|        8000
2022-10-05|10:48:39  |META            |BUY             |             200|       127.08000|          417848|        5000
2022-10-05|10:10:15  |MSFT            |BUY             |             100|       250.18000|          211040|        8000
2022-10-05|10:06:41  |AAPL            |BUY             |             900|       143.91000|          187411|        9000
2022-10-05|09:52:58  |F               |BUY             |             900|        12.45000|          124328|        9000
2022-10-05|10:53:19  |TSLA            |BUY             |             600|       227.10000|          444679|        8000
2022-10-05|09:57:57  |AMD             |SELL            |            1000|        66.16000|          147397|        7000
2022-10-05|10:50:01  |MSFT            |SELL_SHORT      |             300|       261.17000|          427543|        7000
2022-10-05|10:53:04  |F               |SELL            |             500|        11.48000|          443199|        1000
2022-10-05|09:36:41  |F               |BUY             |             500|        12.26000|           40351|        9000
2022-10-05|10:36:18  |GOOG            |BUY             |             300|       100.99000|          344266|       10000
2022-10-05|09:34:06  |AMZN            |SELL_SHORT      |             300|       121.42000|           26352|        6000
2022-10-05|10:44:48  |GOOGL           |SELL            |             700|        99.34000|          396632|        4000
2022-10-05|10:04:46  |GOOGL           |SELL            |             800|       101.24000|          180403|        9000
2022-10-05|10:05:30  |GOOGL           |SELL            |             700|       101.52000|          181729|       10000
2022-10-05|10:51:54  |SPY             |BUY             |             400|       380.12000|          438905|        5000
2022-10-05|10:09:38  |TSLA            |SELL            |             600|       236.03000|          207684|        7000
2022-10-05|10:12:03  |AMD             |SELL            |             800|        66.84000|          219442|        1000
2022-10-05|10:44:36  |F               |BUY             |             700|        11.33000|          394893|        5000
2022-10-05|10:42:35  |MSFT            |BUY             |             400|       256.48000|          381929|        4000
2022-10-05|09:34:23  |GOOG            |BUY             |             100|       104.37000|           27885|        8000
2022-10-05|10:43:47  |AMZN            |SELL_SHORT      |             600|       130.29000|          388805|        5000
2022-10-05|10:06:32  |F               |SELL            |             100|        12.02000|          187263|        9000
2022-10-05|10:24:46  |TSLA            |BUY             |             900|       233.58000|          284725|        2000
2022-10-05|09:50:23  |F               |BUY             |             500|        12.63000|          109676|       10000
2022-10-05|09:47:53  |AAPL            |SELL_SHORT      |             900|       145.55000|           94827|        6000
2022-10-05|10:47:03  |TSLA            |SELL            |             300|       226.65000|          410245|        6000
2022-10-05|10:57:03  |AMZN            |BUY             |             100|       132.31000|          462710|        2000
2022-10-05|10:20:34  |AMD             |BUY             |             200|        67.40000|          262265|        8000
2022-10-05|10:55:45  |MSFT            |SELL_SHORT      |             900|       263.18000|          455613|        6000
2022-10-05|10:15:30  |AMD             |SELL            |             500|        67.39000|          237752|        7000
2022-10-05|09:41:17  |AMZN            |BUY             |             900|       119.80000|           61151|        5000
2022-10-05|09:47:31  |AMZN            |BUY             |             700|       121.39000|           93082|        5000
2022-10-05|09:50:16  |MSFT            |SELL_SHORT      |             600|       248.18000|          109041|        6000
2022-10-05|10:46:53  |META            |BUY             |             300|       128.36000|          409459|        4000
2022-10-05|10:33:37  |GOOG            |SELL_SHORT      |             900|       101.63000|          332091|        2000
2022-10-05|11:00:12  |MSFT            |SELL_SHORT      |             400|       262.12000|          481266|        8000
2022-10-05|10:57:08  |TSLA            |SELL            |             700|       229.77000|          462846|        2000
2022-10-05|10:52:25  |TSLA            |SELL            |             600|       227.40000|          440421|        8000
2022-10-05|10:53:45  |AMZN            |SELL_SHORT      |             700|       133.45000|          447249|       10000
2022-10-05|10:16:21  |GOOGL           |SELL            |             500|       102.90000|          241375|       10000
2022-10-05|09:41:07  |AAPL            |SELL_SHORT      |             900|       147.64000|           60440|        7000
2022-10-05|10:48:49  |AMZN            |SELL_SHORT      |            1000|       133.55000|          417861|       10000
2022-10-05|09:57:09  |TSLA            |SELL            |             600|       233.47000|          141089|        1000
2022-10-05|09:55:44  |TSLA            |SELL            |             800|       235.46000|          134345|        1000
2022-10-05|10:15:17  |SPY             |BUY             |             900|       377.21000|          236626|        2000
2022-10-05|09:33:27  |META            |SELL            |             200|       139.35000|           22801|        7000
2022-10-05|09:31:49  |F               |SELL            |             700|        12.41000|           12147|        1000
2022-10-05|10:59:55  |F               |BUY             |             300|        11.52000|          479786|        4000
2022-10-05|10:27:30  |TSLA            |SELL            |             300|       229.54000|          299097|        4000
2022-10-05|10:03:12  |META            |SELL            |             100|       133.55000|          174247|        2000
2022-10-05|09:56:00  |META            |SELL            |             900|       134.63000|          135718|        2000
2022-10-05|10:48:31  |SPY             |BUY             |             900|       380.14000|          417138|        8000
2022-10-05|10:43:31  |SPY             |BUY             |             200|       381.82000|          387649|       10000
2022-10-05|09:41:42  |SPY             |SELL_SHORT      |             600|       374.85000|           63171|       10000
2022-10-05|09:47:43  |SPY             |BUY             |            1000|       373.95000|           94318|        2000
2022-10-05|10:11:06  |TSLA            |BUY             |            1000|       235.60000|          214143|        7000
2022-10-05|10:30:01  |TSLA            |BUY             |             400|       227.56000|          312674|        2000
2022-10-05|09:58:13  |META            |BUY             |             500|       133.66000|          148995|        7000
2022-10-05|10:18:16  |META            |SELL            |             500|       129.69000|          253362|        7000
2022-10-05|10:43:17  |GOOG            |SELL_SHORT      |             500|        99.25000|          386072|        4000
2022-10-05|10:57:35  |AMZN            |SELL_SHORT      |             900|       133.19000|          464812|       10000
2022-10-05|09:35:46  |SPY             |SELL_SHORT      |             500|       378.66000|           35483|        2000
2022-10-05|10:42:54  |GOOGL           |BUY             |             400|        99.45000|          384252|        7000
2022-10-05|10:37:16  |AMZN            |BUY             |             100|       126.54000|          350380|        8000
2022-10-05|09:49:44  |AMZN            |BUY             |             300|       123.54000|          106460|        4000
2022-10-05|10:01:07  |F               |SELL            |             900|        12.20000|          162234|        3000
2022-10-05|09:45:57  |AAPL            |BUY             |             900|       144.51000|           85896|        8000
2022-10-05|11:00:02  |AMZN            |BUY             |             900|       136.48000|          479946|        7000
2022-10-05|10:24:09  |F               |BUY             |             900|        11.73000|          281858|        4000
2022-10-05|09:49:25  |GOOGL           |BUY             |            1000|       101.03000|          105245|        2000
2022-10-05|10:35:31  |SPY             |SELL_SHORT      |             400|       375.36000|          340472|        7000
2022-10-05|10:57:50  |GOOGL           |SELL            |             300|       102.20000|          465515|        7000
2022-10-05|10:17:21  |MSFT            |BUY             |            1000|       249.53000|          245536|        9000
2022-10-05|09:46:26  |AMZN            |SELL_SHORT      |             700|       121.13000|           88787|        6000
2022-10-05|09:45:25  |GOOGL           |SELL            |             600|       101.18000|           81458|        6000
2022-10-05|09:47:56  |GOOG            |BUY             |            1000|       104.00000|           97072|       10000
2022-10-05|10:33:42  |SPY             |BUY             |             600|       379.74000|          333687|       10000
2022-10-05|09:32:07  |AAPL            |BUY             |             600|       148.07000|           14108|        4000
2022-10-05|10:36:27  |MSFT            |BUY             |             900|       253.50000|          344925|        4000
2022-10-05|10:27:09  |TSLA            |SELL            |             900|       228.37000|          296894|       10000
2022-10-05|10:41:29  |AMZN            |SELL_SHORT      |             200|       129.84000|          374908|        9000
2022-10-05|09:41:28  |AMD             |SELL            |             800|        65.46000|           62831|       10000
2022-10-05|10:17:57  |AAPL            |BUY             |             900|       144.05000|          249401|        1000
2022-10-05|09:55:12  |TSLA            |BUY             |             400|       237.81000|          131751|        4000
2022-10-05|10:45:05  |AMZN            |BUY             |             300|       131.34000|          397922|        3000
2022-10-05|10:43:38  |TSLA            |SELL            |             400|       226.44000|          388351|        8000
2022-10-05|09:46:23  |META            |BUY             |             600|       136.27000|           88658|        5000
2022-10-05|09:53:05  |SPY             |BUY             |            1000|       376.15000|          125195|        2000
2022-10-05|10:11:52  |GOOGL           |BUY             |             700|       102.75000|          218077|        2000
2022-10-05|09:51:16  |GOOGL           |BUY             |             400|       100.52000|          116189|        8000
2022-10-05|09:39:43  |TSLA            |BUY             |             900|       238.06000|           53882|        3000
2022-10-05|10:00:23  |TSLA            |BUY             |             400|       237.00000|          158039|        8000
2022-10-05|10:43:55  |MSFT            |BUY             |             900|       259.32000|          390452|        4000
2022-10-05|10:34:28  |SPY             |BUY             |             400|       376.19000|          336533|        5000
2022-10-05|10:09:55  |GOOGL           |SELL            |             900|       102.79000|          209016|        5000
2022-10-05|09:34:50  |TSLA            |BUY             |             400|       240.34000|           29288|       10000
2022-10-05|10:30:20  |AMZN            |SELL_SHORT      |             100|       126.24000|          315447|        8000
2022-10-05|11:01:11  |GOOGL           |BUY             |             400|       100.24000|          486945|        4000
2022-10-05|10:29:06  |F               |SELL            |             400|        11.80000|          307202|        9000
2022-10-05|10:58:32  |AMD             |SELL            |             200|        66.42000|          468911|        1000
2022-10-05|09:45:44  |AMZN            |SELL_SHORT      |             100|       121.39000|           84545|        8000
2022-10-05|09:48:15  |MSFT            |BUY             |             800|       247.09000|           99533|        5000
2022-10-05|10:49:24  |TSLA            |SELL            |             300|       228.70000|          423817|        3000
2022-10-05|10:03:53  |MSFT            |BUY             |             600|       252.78000|          176088|        2000
2022-10-05|09:59:05  |META            |BUY             |             200|       133.57000|          152058|       10000
2022-10-05|09:40:21  |AMZN            |SELL_SHORT      |             200|       121.28000|           57646|        2000
2022-10-05|10:15:36  |GOOG            |SELL_SHORT      |             900|       103.05000|          238071|        8000
2022-10-05|10:25:16  |SPY             |SELL_SHORT      |             100|       385.02000|          286395|        6000
2022-10-05|09:33:32  |F               |SELL            |             300|        12.30000|           23237|       10000
2022-10-05|09:33:04  |MSFT            |BUY             |             700|       248.44000|           20024|        4000
2022-10-05|10:15:15  |F               |BUY             |             400|        11.69000|          236500|        7000
2022-10-05|10:21:16  |SPY             |SELL_SHORT      |             500|       385.41000|          266630|        1000
2022-10-05|09:43:50  |META            |BUY             |             200|       138.79000|           72153|        5000
2022-10-05|10:29:25  |MSFT            |BUY             |             800|       254.23000|          309684|        6000
2022-10-05|09:39:06  |F               |BUY             |             600|        12.19000|           49478|        3000
2022-10-05|10:23:07  |TSLA            |BUY             |             500|       230.27000|          277877|        5000
2022-10-05|09:46:01  |META            |SELL            |             900|       137.37000|           86765|        5000
2022-10-05|10:33:23  |META            |BUY             |             700|       128.04000|          330621|        9000
2022-10-05|10:24:19  |GOOGL           |BUY             |             400|       101.42000|          282056|        4000
2022-10-05|09:50:46  |TSLA            |SELL            |             200|       236.32000|          112079|        9000
2022-10-05|09:36:12  |AMZN            |BUY             |             300|       120.11000|           37001|        3000
2022-10-05|09:30:19  |GOOGL           |BUY             |             300|       101.96000|            3481|        4000
2022-10-05|10:59:15  |AAPL            |BUY             |             500|       140.80000|          475124|        7000
2022-10-05|10:36:19  |META            |BUY             |             100|       128.08000|          344299|        3000
2022-10-05|10:58:22  |GOOGL           |BUY             |             300|       101.70000|          467966|        9000
2022-10-05|10:49:45  |TSLA            |BUY             |            1000|       227.10000|          426488|        2000
2022-10-05|10:02:54  |GOOG            |SELL_SHORT      |             400|       101.58000|          173993|        4000
2022-10-05|09:49:08  |MSFT            |BUY             |            1000|       247.85000|          104144|        5000
2022-10-05|10:07:09  |AMD             |SELL            |             100|        66.67000|          188753|        7000
2022-10-05|10:45:59  |GOOGL           |BUY             |             200|       100.54000|          403711|        3000
2022-10-05|10:15:20  |AAPL            |SELL_SHORT      |             800|       143.15000|          237492|        8000
2022-10-05|10:52:15  |AAPL            |SELL_SHORT      |             300|       138.93000|          440210|        4000
2022-10-05|09:51:11  |SPY             |SELL_SHORT      |             500|       378.11000|          114895|        5000
2022-10-05|10:37:01  |AMD             |BUY             |             300|        67.91000|          348812|        1000
2022-10-05|10:43:29  |META            |SELL            |             900|       126.29000|          387168|        5000
2022-10-05|09:56:50  |SPY             |BUY             |             200|       374.41000|          138458|       10000
2022-10-05|09:46:30  |F               |SELL            |            1000|        12.52000|           89387|        2000
2022-10-05|10:18:40  |SPY             |SELL_SHORT      |             800|       382.07000|          255419|        9000
2022-10-05|09:41:52  |F               |SELL            |             900|        12.34000|           64019|        2000
2022-10-05|10:15:57  |GOOGL           |BUY             |            1000|       102.81000|          240459|        5000
2022-10-05|10:05:43  |SPY             |BUY             |             600|       369.79000|          182625|        2000
2022-10-05|10:09:16  |F               |SELL            |             800|        11.88000|          204999|        7000
2022-10-05|09:35:01  |SPY             |SELL_SHORT      |             900|       379.04000|           31024|        1000
2022-10-05|09:34:00  |AMZN            |SELL_SHORT      |             700|       122.05000|           25807|        7000
2022-10-05|10:07:28  |TSLA            |BUY             |             300|       235.67000|          191609|        8000
2022-10-05|10:17:48  |TSLA            |BUY             |             100|       232.11000|          248761|        3000
2022-10-05|09:57:24  |META            |SELL            |             100|       134.16000|          142138|        7000
2022-10-05|10:30:00  |AAPL            |BUY             |             400|       136.87000|          312278|        6000
2022-10-05|09:34:20  |TSLA            |BUY             |            1000|       242.48000|           27575|        4000
2022-10-05|09:31:42  |META            |BUY             |             800|       138.41000|            9820|        2000
2022-10-05|10:11:17  |META            |BUY             |             200|       131.70000|          214651|        9000
2022-10-05|10:49:05  |AMD             |BUY             |            1000|        67.00000|          420814|        6000
2022-10-05|10:51:07  |MSFT            |SELL_SHORT      |             800|       260.45000|          436270|        8000
2022-10-05|09:50:31  |AMZN            |SELL_SHORT      |             100|       123.63000|          110097|       10000
2022-10-05|09:30:49  |MSFT            |BUY             |             400|       249.78000|            6394|        7000
2022-10-05|09:58:03  |SPY             |SELL_SHORT      |             500|       373.50000|          148058|        6000
2022-10-05|10:27:57  |MSFT            |BUY             |             400|       255.08000|          300716|        4000
2022-10-05|10:53:27  |META            |BUY             |             200|       126.98000|          444687|        7000
2022-10-05|10:27:40  |GOOG            |SELL_SHORT      |            1000|       102.06000|          299674|        8000
2022-10-05|10:43:33  |AAPL            |SELL_SHORT      |             300|       137.53000|          387656|        1000
2022-10-05|09:30:13  |AMD             |BUY             |             800|        67.55000|            1947|        3000
2022-10-05|09:32:24  |GOOG            |SELL_SHORT      |             500|       103.62000|           16160|        5000
2022-10-05|10:03:46  |GOOGL           |BUY             |             400|       100.64000|          175755|        9000
2022-10-05|09:55:34  |GOOGL           |BUY             |             400|       100.38000|          133069|        3000
2022-10-05|10:24:43  |AMZN            |BUY             |             300|       128.03000|          283367|        8000
2022-10-05|10:28:58  |AMD             |BUY             |             200|        67.29000|          307018|        9000
2022-10-05|10:08:45  |AMZN            |BUY             |             100|       123.98000|          201872|        5000
2022-10-05|10:36:51  |GOOG            |SELL_SHORT      |            1000|       101.20000|          347430|        1000
2022-10-05|09:59:13  |META            |BUY             |             800|       133.67000|          153127|        8000
2022-10-05|10:34:15  |SPY             |SELL_SHORT      |             800|       378.53000|          335787|        5000
2022-10-05|10:05:54  |AAPL            |SELL_SHORT      |             600|       143.68000|          184204|        4000
2022-10-05|10:29:55  |TSLA            |SELL            |             100|       228.52000|          310700|        1000
2022-10-05|09:31:44  |GOOG            |BUY             |             700|       102.89000|           10620|        6000
